70000
Age0-9 Age10-19 Age20-29 Age30-49 Age50-69 Age70+ Gender ReadingGlasses Sunglasses 
34605.png 0 0 1 0 0 0 0 0 0 
34606.png 0 0 0 1 0 0 0 0 0 
34607.png 0 1 0 0 0 0 0 0 0 
34608.png 0 0 0 1 0 0 1 1 0 
34609.png 0 1 0 0 0 0 1 0 0 
34610.png 0 1 0 0 0 0 1 1 0 
34611.png 1 0 0 0 0 0 0 0 0 
34612.png 0 0 0 1 0 0 1 1 0 
34613.png 0 0 1 0 0 0 1 0 0 
34614.png 0 0 1 0 0 0 0 0 0 
34615.png 0 1 0 0 0 0 0 0 0 
34616.png 0 0 1 0 0 0 0 0 0 
34617.png 0 0 1 0 0 0 1 0 0 
34618.png 0 1 0 0 0 0 0 0 0 
34619.png 0 0 0 1 0 0 1 0 0 
34620.png 0 1 0 0 0 0 1 0 0 
34621.png 0 0 1 0 0 0 0 0 0 
34622.png 0 0 0 0 1 0 1 1 0 
34623.png 0 0 0 1 0 0 0 0 0 
34624.png 0 1 0 0 0 0 0 0 0 
34625.png 1 0 0 0 0 0 1 0 0 
34626.png 0 1 0 0 0 0 1 0 0 
34627.png 0 1 0 0 0 0 0 0 0 
34628.png 0 0 1 0 0 0 0 0 0 
34629.png 0 0 0 1 0 0 1 0 0 
34630.png 1 0 0 0 0 0 0 0 0 
34631.png 0 1 0 0 0 0 0 0 0 
34632.png 0 0 0 0 1 0 1 0 0 
34633.png 0 0 0 0 1 0 0 1 0 
34634.png 0 0 0 1 0 0 1 0 0 
34635.png 0 0 0 0 1 0 0 0 0 
34636.png 0 1 0 0 0 0 0 0 0 
34637.png 0 0 1 0 0 0 1 0 0 
34638.png 0 0 1 0 0 0 0 0 0 
34639.png 0 0 0 1 0 0 1 0 0 
34640.png 0 0 1 0 0 0 1 1 0 
34641.png 0 0 0 0 0 1 0 0 0 
34642.png 0 1 0 0 0 0 0 0 0 
34643.png 0 0 1 0 0 0 0 0 0 
34644.png 0 1 0 0 0 0 0 0 0 
34645.png 0 1 0 0 0 0 0 0 0 
34646.png 0 0 0 0 1 0 1 1 0 
34647.png 0 0 1 0 0 0 0 1 0 
34648.png 0 0 0 0 1 0 1 1 0 
34649.png 0 1 0 0 0 0 0 0 0 
34650.png 0 0 0 0 1 0 1 0 0 
34651.png 0 1 0 0 0 0 0 0 0 
34652.png 0 0 0 1 0 0 1 0 0 
34653.png 0 0 0 1 0 0 0 0 0 
34654.png 0 1 0 0 0 0 1 0 0 
34655.png 1 0 0 0 0 0 0 0 0 
34656.png 0 1 0 0 0 0 1 0 0 
34657.png 0 1 0 0 0 0 1 0 0 
34658.png 0 0 0 1 0 0 1 1 0 
34659.png 0 0 0 0 1 0 1 1 0 
34660.png 0 1 0 0 0 0 0 0 0 
34661.png 0 0 0 1 0 0 0 0 0 
34662.png 0 0 0 0 1 0 0 1 0 
34663.png 0 0 1 0 0 0 0 0 0 
34664.png 0 1 0 0 0 0 0 0 0 
34665.png 0 1 0 0 0 0 0 0 0 
34666.png 0 1 0 0 0 0 1 0 0 
34667.png 0 0 1 0 0 0 1 0 0 
34668.png 0 0 0 0 1 0 1 0 0 
34669.png 0 0 0 1 0 0 1 1 0 
34670.png 0 1 0 0 0 0 0 0 0 
34671.png 0 0 1 0 0 0 0 0 0 
34672.png 0 0 1 0 0 0 0 0 0 
34673.png 0 0 0 0 1 0 1 0 1 
34674.png 0 0 1 0 0 0 0 0 0 
34675.png 0 0 1 0 0 0 0 0 0 
34676.png 0 0 0 0 0 1 0 1 0 
34677.png 0 1 0 0 0 0 0 0 0 
34678.png 0 0 1 0 0 0 1 0 0 
34679.png 0 1 0 0 0 0 0 0 0 
34680.png 0 0 0 1 0 0 0 0 0 
34681.png 0 1 0 0 0 0 0 0 0 
34682.png 0 1 0 0 0 0 0 0 0 
34683.png 0 1 0 0 0 0 0 0 0 
34684.png 0 1 0 0 0 0 1 1 0 
34685.png 0 0 0 1 0 0 1 0 1 
34686.png 0 1 0 0 0 0 0 0 0 
34687.png 0 0 0 0 0 1 0 0 0 
34688.png 0 1 0 0 0 0 0 0 0 
34689.png 0 0 1 0 0 0 0 1 0 
34690.png 0 0 0 0 0 1 0 0 0 
34691.png 1 0 0 0 0 0 0 0 0 
34692.png 0 0 1 0 0 0 0 0 0 
34693.png 0 1 0 0 0 0 0 0 0 
34694.png 0 0 0 0 1 0 1 1 0 
34695.png 0 1 0 0 0 0 0 0 0 
34696.png 0 1 0 0 0 0 0 0 0 
34697.png 0 1 0 0 0 0 0 0 0 
34698.png 0 1 0 0 0 0 0 0 0 
34699.png 0 0 1 0 0 0 0 0 0 
34700.png 1 0 0 0 0 0 0 0 0 
34701.png 0 1 0 0 0 0 0 0 0 
34702.png 0 1 0 0 0 0 0 0 0 
34703.png 0 1 0 0 0 0 1 0 0 
34704.png 0 1 0 0 0 0 0 0 0 
34705.png 0 0 1 0 0 0 1 0 1 
34706.png 0 0 0 0 1 0 1 0 0 
34707.png 0 0 1 0 0 0 0 0 0 
34708.png 1 0 0 0 0 0 0 0 0 
34709.png 0 1 0 0 0 0 0 0 0 
34710.png 0 0 1 0 0 0 0 0 0 
34711.png 0 1 0 0 0 0 0 0 0 
34712.png 0 0 0 1 0 0 1 1 0 
34713.png 0 0 1 0 0 0 0 0 0 
34714.png 0 1 0 0 0 0 1 0 0 
34715.png 0 0 0 1 0 0 0 0 0 
34716.png 0 1 0 0 0 0 0 0 0 
34717.png 0 0 1 0 0 0 0 0 0 
34718.png 0 0 1 0 0 0 1 0 0 
34719.png 0 1 0 0 0 0 0 0 0 
34720.png 0 0 1 0 0 0 0 0 0 
34721.png 0 1 0 0 0 0 1 0 0 
34722.png 0 1 0 0 0 0 0 0 0 
34723.png 0 0 0 1 0 0 0 0 0 
34724.png 0 1 0 0 0 0 0 0 0 
34725.png 0 0 0 0 1 0 1 1 0 
34726.png 0 1 0 0 0 0 0 0 0 
34727.png 0 0 1 0 0 0 1 1 0 
34728.png 0 0 0 0 1 0 0 1 0 
34729.png 0 1 0 0 0 0 1 0 0 
34730.png 0 1 0 0 0 0 0 0 0 
34731.png 0 1 0 0 0 0 0 0 0 
34732.png 1 0 0 0 0 0 0 0 0 
34733.png 1 0 0 0 0 0 0 0 0 
34734.png 0 0 0 0 1 0 1 0 0 
34735.png 0 0 0 1 0 0 0 0 0 
34736.png 0 0 0 0 1 0 1 1 0 
34737.png 0 0 0 1 0 0 1 0 0 
34738.png 0 0 1 0 0 0 0 0 0 
34739.png 0 0 0 1 0 0 0 0 0 
34740.png 0 1 0 0 0 0 0 0 0 
34741.png 0 0 1 0 0 0 1 0 1 
34742.png 1 0 0 0 0 0 0 0 0 
34743.png 0 1 0 0 0 0 0 0 0 
34744.png 0 0 1 0 0 0 1 0 0 
34745.png 0 0 0 0 1 0 0 0 1 
34746.png 0 0 0 1 0 0 0 1 0 
34747.png 0 0 1 0 0 0 1 0 0 
34748.png 0 0 0 1 0 0 1 0 0 
34749.png 0 1 0 0 0 0 0 0 0 
34750.png 0 0 0 1 0 0 1 1 0 
34751.png 0 0 0 0 1 0 1 1 0 
34752.png 0 0 0 1 0 0 1 0 0 
34753.png 0 0 0 1 0 0 0 0 0 
34754.png 0 1 0 0 0 0 1 0 0 
34755.png 0 1 0 0 0 0 0 0 0 
34756.png 0 1 0 0 0 0 1 0 0 
34757.png 0 0 0 1 0 0 1 0 0 
34758.png 0 1 0 0 0 0 0 0 0 
34759.png 0 0 0 1 0 0 1 0 0 
34760.png 0 0 0 1 0 0 1 0 0 
34761.png 0 0 1 0 0 0 0 0 0 
34762.png 0 1 0 0 0 0 0 0 0 
34763.png 0 1 0 0 0 0 0 0 0 
34764.png 0 0 0 1 0 0 1 0 0 
34765.png 0 0 1 0 0 0 1 0 0 
34766.png 0 0 0 1 0 0 1 1 0 
34767.png 0 0 1 0 0 0 1 0 0 
34768.png 0 0 0 0 1 0 0 1 0 
34769.png 0 0 1 0 0 0 0 0 0 
34770.png 0 1 0 0 0 0 1 0 0 
34771.png 0 0 1 0 0 0 0 1 0 
34772.png 0 1 0 0 0 0 1 0 0 
34773.png 0 1 0 0 0 0 1 0 0 
34774.png 0 0 1 0 0 0 0 0 0 
34775.png 0 1 0 0 0 0 1 0 0 
34776.png 0 0 1 0 0 0 1 0 0 
34777.png 0 0 0 0 1 0 0 1 0 
34778.png 0 0 0 1 0 0 1 0 0 
34779.png 0 0 1 0 0 0 1 0 0 
34780.png 0 0 0 0 1 0 0 0 0 
34781.png 1 0 0 0 0 0 1 0 0 
34782.png 0 0 0 0 1 0 1 0 0 
34783.png 1 0 0 0 0 0 0 0 0 
34784.png 0 0 0 1 0 0 1 0 0 
34785.png 0 0 0 1 0 0 1 0 0 
34786.png 0 1 0 0 0 0 0 0 0 
34787.png 0 0 0 1 0 0 0 0 0 
34788.png 0 1 0 0 0 0 1 0 0 
34789.png 0 1 0 0 0 0 0 0 0 
34790.png 0 0 0 1 0 0 0 0 0 
34791.png 0 1 0 0 0 0 0 0 1 
34792.png 0 0 1 0 0 0 1 0 0 
34793.png 0 0 0 0 1 0 1 1 0 
34794.png 0 1 0 0 0 0 0 0 0 
34795.png 0 0 0 0 1 0 0 0 0 
34796.png 0 0 0 0 1 0 0 1 0 
34797.png 1 0 0 0 0 0 1 0 0 
34798.png 0 0 0 1 0 0 1 0 0 
34799.png 0 0 0 1 0 0 0 0 1 
34800.png 0 0 0 0 1 0 0 0 0 
34801.png 0 0 1 0 0 0 0 0 0 
34802.png 0 0 0 1 0 0 1 0 0 
34803.png 0 0 0 1 0 0 0 1 0 
34804.png 1 0 0 0 0 0 0 0 0 
34805.png 0 0 0 1 0 0 1 0 0 
34806.png 0 1 0 0 0 0 0 0 0 
34807.png 0 1 0 0 0 0 0 0 0 
34808.png 0 0 0 0 1 0 1 0 0 
34809.png 1 0 0 0 0 0 1 0 0 
34810.png 0 1 0 0 0 0 0 0 0 
34811.png 0 0 0 1 0 0 0 0 0 
34812.png 1 0 0 0 0 0 1 0 0 
34813.png 0 0 0 1 0 0 1 1 0 
34814.png 0 0 1 0 0 0 0 0 0 
34815.png 0 0 0 1 0 0 0 1 0 
34816.png 0 0 1 0 0 0 0 0 0 
34817.png 0 1 0 0 0 0 0 0 0 
34818.png 0 1 0 0 0 0 0 0 0 
34819.png 0 1 0 0 0 0 1 0 0 
34820.png 0 1 0 0 0 0 0 0 0 
34821.png 0 1 0 0 0 0 1 0 0 
34822.png 0 0 1 0 0 0 0 0 0 
34823.png 0 1 0 0 0 0 0 0 1 
34824.png 0 0 0 0 1 0 0 1 0 
34825.png 0 1 0 0 0 0 1 0 0 
34826.png 0 0 1 0 0 0 1 0 0 
34827.png 0 0 1 0 0 0 1 0 0 
34828.png 0 0 0 0 1 0 1 0 0 
34829.png 0 0 1 0 0 0 0 0 0 
34830.png 0 0 0 0 1 0 1 0 1 
34831.png 0 0 0 1 0 0 1 0 1 
34832.png 0 0 0 1 0 0 1 0 0 
34833.png 0 0 0 1 0 0 1 0 0 
34834.png 0 0 1 0 0 0 1 0 0 
34835.png 0 0 1 0 0 0 0 0 0 
34836.png 0 0 1 0 0 0 0 0 0 
34837.png 0 0 1 0 0 0 0 0 0 
34838.png 0 0 1 0 0 0 1 0 0 
34839.png 0 0 0 1 0 0 1 1 0 
34840.png 0 0 0 0 1 0 1 0 0 
34841.png 0 1 0 0 0 0 1 0 0 
34842.png 0 1 0 0 0 0 1 0 0 
34843.png 0 0 0 0 1 0 0 0 0 
34844.png 0 1 0 0 0 0 1 0 0 
34845.png 0 1 0 0 0 0 1 0 0 
34846.png 0 0 0 0 1 0 0 0 0 
34847.png 0 1 0 0 0 0 0 0 0 
34848.png 0 1 0 0 0 0 0 0 0 
34849.png 0 1 0 0 0 0 0 0 0 
34850.png 0 0 0 1 0 0 1 1 0 
34851.png 0 0 0 0 1 0 0 1 0 
34852.png 0 0 1 0 0 0 0 0 0 
34853.png 0 1 0 0 0 0 0 0 0 
34854.png 0 1 0 0 0 0 0 0 0 
34855.png 0 0 1 0 0 0 0 1 0 
34856.png 0 0 0 0 1 0 1 0 0 
34857.png 0 0 0 1 0 0 1 0 0 
34858.png 0 1 0 0 0 0 0 0 0 
34859.png 0 1 0 0 0 0 1 0 0 
34860.png 0 0 0 0 1 0 0 0 0 
34861.png 0 1 0 0 0 0 1 0 0 
34862.png 0 0 1 0 0 0 0 0 0 
34863.png 0 0 1 0 0 0 0 0 0 
34864.png 0 0 0 1 0 0 1 0 1 
34865.png 0 0 1 0 0 0 0 0 0 
34866.png 0 1 0 0 0 0 0 0 0 
34867.png 0 0 1 0 0 0 1 0 0 
34868.png 0 1 0 0 0 0 0 0 0 
34869.png 0 1 0 0 0 0 0 0 0 
34870.png 0 0 0 1 0 0 1 0 0 
34871.png 0 0 0 1 0 0 1 0 0 
34872.png 0 0 0 1 0 0 0 1 0 
34873.png 0 0 0 1 0 0 1 0 0 
34874.png 0 1 0 0 0 0 0 0 0 
34875.png 0 0 1 0 0 0 0 0 0 
34876.png 0 1 0 0 0 0 0 0 0 
34877.png 0 0 0 0 1 0 1 0 0 
34878.png 0 1 0 0 0 0 0 0 0 
34879.png 0 0 1 0 0 0 1 1 0 
34880.png 0 1 0 0 0 0 0 0 0 
34881.png 0 0 0 0 1 0 1 1 0 
34882.png 0 0 1 0 0 0 0 0 0 
34883.png 0 0 0 1 0 0 1 1 0 
34884.png 0 1 0 0 0 0 0 1 0 
34885.png 0 1 0 0 0 0 1 0 0 
34886.png 0 0 1 0 0 0 0 0 0 
34887.png 0 0 0 1 0 0 1 0 0 
34888.png 0 1 0 0 0 0 1 0 0 
34889.png 0 0 1 0 0 0 0 0 0 
34890.png 0 0 0 1 0 0 0 0 0 
34891.png 0 1 0 0 0 0 1 0 0 
34892.png 0 0 1 0 0 0 1 0 0 
34893.png 0 0 0 0 1 0 1 1 0 
34894.png 0 0 0 0 1 0 1 1 0 
34895.png 0 0 0 0 1 0 0 0 0 
34896.png 0 0 0 0 1 0 1 0 0 
34897.png 0 0 1 0 0 0 1 1 0 
34898.png 0 1 0 0 0 0 0 0 0 
34899.png 0 1 0 0 0 0 0 0 0 
34900.png 0 1 0 0 0 0 1 0 0 
34901.png 0 0 0 1 0 0 1 0 0 
34902.png 0 0 0 1 0 0 1 0 0 
34903.png 1 0 0 0 0 0 0 0 0 
34904.png 0 1 0 0 0 0 0 0 0 
34905.png 0 0 0 1 0 0 0 0 0 
34906.png 1 0 0 0 0 0 0 0 0 
34907.png 0 0 1 0 0 0 0 0 0 
34908.png 0 0 0 0 1 0 0 0 0 
34909.png 0 0 0 0 0 1 0 0 0 
34910.png 0 1 0 0 0 0 0 0 0 
34911.png 0 1 0 0 0 0 1 0 0 
34912.png 1 0 0 0 0 0 1 0 0 
34913.png 0 0 0 0 1 0 1 0 0 
34914.png 0 1 0 0 0 0 0 0 0 
34915.png 0 0 0 1 0 0 0 0 0 
34916.png 0 0 1 0 0 0 0 0 0 
34917.png 0 0 1 0 0 0 1 0 0 
34918.png 0 0 1 0 0 0 1 0 0 
34919.png 0 0 0 1 0 0 0 0 0 
34920.png 0 1 0 0 0 0 0 0 0 
34921.png 0 0 1 0 0 0 1 0 1 
34922.png 0 1 0 0 0 0 1 0 0 
34923.png 0 1 0 0 0 0 0 0 0 
34924.png 0 0 0 1 0 0 0 0 0 
34925.png 0 0 1 0 0 0 1 0 0 
34926.png 0 0 0 1 0 0 1 0 0 
34927.png 0 0 1 0 0 0 1 0 0 
34928.png 0 1 0 0 0 0 0 0 0 
34929.png 0 1 0 0 0 0 0 0 0 
34930.png 0 0 1 0 0 0 1 0 0 
34931.png 0 0 1 0 0 0 0 0 0 
34932.png 0 0 0 0 1 0 1 0 0 
34933.png 0 0 0 0 1 0 0 0 0 
34934.png 1 0 0 0 0 0 0 0 0 
34935.png 0 0 0 1 0 0 0 0 0 
34936.png 0 0 0 0 1 0 1 0 0 
34937.png 0 0 0 1 0 0 1 0 0 
34938.png 0 0 0 1 0 0 0 1 0 
34939.png 0 0 1 0 0 0 0 0 0 
34940.png 0 0 0 1 0 0 0 1 0 
34941.png 0 0 0 1 0 0 0 0 0 
34942.png 0 1 0 0 0 0 1 0 0 
34943.png 0 0 0 1 0 0 1 0 0 
34944.png 0 0 0 0 1 0 0 0 1 
34945.png 0 1 0 0 0 0 0 1 0 
34946.png 0 0 0 1 0 0 1 0 0 
34947.png 0 1 0 0 0 0 0 1 0 
34948.png 0 1 0 0 0 0 1 0 0 
34949.png 0 1 0 0 0 0 1 0 0 
34950.png 0 0 0 1 0 0 0 0 0 
34951.png 0 0 1 0 0 0 0 0 0 
34952.png 0 1 0 0 0 0 0 0 1 
34953.png 0 0 0 1 0 0 0 1 0 
34954.png 0 0 0 0 1 0 0 1 0 
34955.png 0 0 0 1 0 0 0 0 0 
34956.png 0 0 0 0 1 0 1 0 0 
34957.png 0 0 0 0 1 0 0 0 0 
34958.png 0 1 0 0 0 0 1 0 0 
34959.png 0 0 0 0 1 0 0 0 0 
34960.png 0 1 0 0 0 0 0 0 0 
34961.png 0 1 0 0 0 0 0 0 0 
34962.png 0 0 1 0 0 0 0 0 0 
34963.png 0 0 1 0 0 0 1 0 0 
34964.png 0 0 0 0 1 0 1 1 0 
34965.png 0 1 0 0 0 0 1 0 0 
34966.png 0 0 0 1 0 0 0 0 0 
34967.png 0 1 0 0 0 0 1 0 0 
34968.png 0 0 1 0 0 0 1 1 0 
34969.png 0 0 1 0 0 0 0 0 0 
34970.png 0 0 0 0 1 0 0 1 0 
34971.png 0 0 1 0 0 0 1 0 0 
34972.png 0 0 1 0 0 0 0 1 0 
34973.png 0 0 0 0 1 0 0 0 0 
34974.png 0 0 1 0 0 0 1 0 0 
34975.png 0 0 1 0 0 0 1 0 0 
34976.png 0 1 0 0 0 0 1 0 0 
34977.png 0 0 0 0 1 0 0 0 0 
34978.png 0 0 0 1 0 0 1 0 1 
34979.png 0 1 0 0 0 0 0 0 0 
34980.png 0 1 0 0 0 0 0 0 0 
34981.png 1 0 0 0 0 0 1 0 0 
34982.png 0 0 1 0 0 0 0 0 0 
34983.png 0 0 0 1 0 0 0 0 0 
34984.png 0 1 0 0 0 0 0 0 0 
34985.png 0 1 0 0 0 0 1 0 0 
34986.png 0 1 0 0 0 0 0 0 0 
34987.png 0 0 0 1 0 0 1 0 0 
34988.png 0 1 0 0 0 0 0 0 0 
34989.png 0 0 1 0 0 0 0 0 0 
34990.png 0 0 0 1 0 0 0 0 0 
34991.png 0 0 1 0 0 0 1 1 0 
34992.png 0 0 0 0 1 0 0 0 0 
34993.png 0 0 1 0 0 0 0 0 0 
34994.png 0 0 0 1 0 0 0 0 0 
34995.png 0 1 0 0 0 0 0 0 0 
34996.png 0 1 0 0 0 0 1 1 0 
34997.png 0 0 0 1 0 0 0 0 0 
34998.png 0 0 0 0 1 0 1 1 0 
34999.png 0 0 1 0 0 0 0 0 0 
35000.png 0 0 0 0 1 0 0 0 0 
35001.png 0 0 1 0 0 0 1 0 0 
35002.png 0 0 1 0 0 0 0 0 0 
35003.png 0 0 0 0 1 0 1 0 0 
35004.png 1 0 0 0 0 0 0 0 0 
35005.png 0 0 0 0 1 0 0 0 0 
35006.png 0 0 0 0 1 0 0 1 0 
35007.png 0 0 0 0 1 0 1 0 0 
35008.png 0 0 0 0 1 0 1 1 0 
35009.png 0 0 0 1 0 0 0 0 0 
35010.png 0 0 0 1 0 0 1 1 0 
35011.png 0 0 0 1 0 0 0 0 0 
35012.png 0 0 0 1 0 0 0 0 0 
35013.png 0 0 1 0 0 0 0 0 0 
35014.png 0 0 1 0 0 0 1 0 0 
35015.png 0 0 0 1 0 0 1 1 0 
35016.png 0 0 1 0 0 0 1 0 0 
35017.png 0 1 0 0 0 0 0 0 0 
35018.png 0 0 1 0 0 0 1 0 0 
35019.png 0 0 0 1 0 0 1 0 0 
35020.png 0 1 0 0 0 0 1 0 0 
35021.png 0 0 0 0 1 0 1 1 0 
35022.png 0 1 0 0 0 0 0 0 0 
35023.png 0 0 1 0 0 0 0 0 0 
35024.png 1 0 0 0 0 0 0 0 0 
35025.png 0 1 0 0 0 0 0 0 0 
35026.png 0 0 0 1 0 0 1 0 0 
35027.png 0 0 1 0 0 0 1 0 0 
35028.png 0 0 0 1 0 0 1 1 0 
35029.png 0 1 0 0 0 0 0 0 0 
35030.png 0 0 1 0 0 0 0 0 0 
35031.png 0 1 0 0 0 0 0 0 0 
35032.png 0 1 0 0 0 0 0 0 0 
35033.png 0 1 0 0 0 0 0 0 0 
35034.png 0 0 0 1 0 0 0 0 0 
35035.png 0 1 0 0 0 0 0 0 0 
35036.png 0 0 0 1 0 0 0 0 0 
35037.png 0 1 0 0 0 0 0 0 0 
35038.png 0 1 0 0 0 0 0 1 0 
35039.png 0 1 0 0 0 0 0 0 1 
35040.png 0 1 0 0 0 0 1 0 0 
35041.png 0 1 0 0 0 0 0 0 0 
35042.png 0 1 0 0 0 0 0 0 0 
35043.png 0 0 0 1 0 0 0 0 0 
35044.png 0 1 0 0 0 0 0 0 0 
35045.png 0 0 1 0 0 0 0 0 0 
35046.png 0 0 1 0 0 0 0 0 0 
35047.png 0 0 0 0 1 0 0 0 0 
35048.png 0 0 1 0 0 0 1 0 0 
35049.png 0 0 1 0 0 0 0 1 0 
35050.png 0 0 0 1 0 0 1 0 0 
35051.png 0 1 0 0 0 0 0 0 0 
35052.png 0 0 1 0 0 0 1 0 0 
35053.png 0 0 0 0 1 0 1 0 0 
35054.png 1 0 0 0 0 0 0 0 0 
35055.png 0 0 1 0 0 0 1 0 0 
35056.png 0 1 0 0 0 0 0 0 0 
35057.png 0 1 0 0 0 0 1 0 0 
35058.png 0 1 0 0 0 0 0 0 0 
35059.png 0 0 0 0 1 0 1 0 0 
35060.png 0 0 0 1 0 0 0 0 0 
35061.png 0 1 0 0 0 0 1 0 0 
35062.png 0 0 0 0 1 0 1 0 0 
35063.png 0 1 0 0 0 0 0 0 0 
35064.png 0 0 0 0 1 0 1 0 0 
35065.png 0 0 0 0 1 0 1 1 0 
35066.png 0 1 0 0 0 0 0 0 0 
35067.png 0 0 0 1 0 0 0 0 0 
35068.png 0 0 0 1 0 0 1 0 0 
35069.png 0 0 0 0 1 0 0 0 0 
35070.png 0 1 0 0 0 0 0 0 0 
35071.png 0 0 0 0 1 0 0 0 0 
35072.png 0 1 0 0 0 0 0 0 0 
35073.png 0 0 0 1 0 0 1 1 0 
35074.png 0 0 0 1 0 0 1 1 0 
35075.png 1 0 0 0 0 0 0 0 0 
35076.png 1 0 0 0 0 0 0 0 0 
35077.png 0 1 0 0 0 0 1 0 0 
35078.png 0 0 0 1 0 0 1 0 0 
35079.png 0 0 0 1 0 0 0 0 0 
35080.png 0 0 0 0 1 0 1 1 0 
35081.png 0 1 0 0 0 0 0 0 0 
35082.png 0 0 0 1 0 0 0 0 0 
35083.png 0 0 1 0 0 0 1 0 0 
35084.png 0 0 1 0 0 0 0 0 0 
35085.png 0 0 0 1 0 0 1 1 0 
35086.png 0 1 0 0 0 0 0 0 0 
35087.png 0 0 0 1 0 0 0 0 0 
35088.png 0 0 0 1 0 0 1 1 0 
35089.png 0 0 1 0 0 0 1 0 0 
35090.png 0 1 0 0 0 0 0 0 0 
35091.png 0 0 0 1 0 0 1 0 0 
35092.png 0 1 0 0 0 0 0 0 0 
35093.png 0 0 0 0 1 0 1 0 0 
35094.png 0 0 1 0 0 0 1 0 1 
35095.png 0 1 0 0 0 0 0 0 0 
35096.png 0 1 0 0 0 0 0 0 0 
35097.png 0 1 0 0 0 0 0 0 0 
35098.png 0 0 0 1 0 0 1 1 0 
35099.png 0 1 0 0 0 0 1 0 0 
35100.png 0 1 0 0 0 0 1 1 0 
35101.png 0 0 0 1 0 0 1 0 0 
35102.png 0 1 0 0 0 0 0 1 0 
35103.png 0 1 0 0 0 0 0 1 0 
35104.png 0 0 0 1 0 0 0 0 0 
35105.png 0 1 0 0 0 0 0 0 0 
35106.png 0 1 0 0 0 0 0 0 0 
35107.png 0 0 0 1 0 0 0 0 0 
35108.png 0 1 0 0 0 0 0 0 0 
35109.png 0 1 0 0 0 0 0 0 0 
35110.png 0 0 0 0 1 0 1 0 0 
35111.png 0 1 0 0 0 0 0 1 0 
35112.png 0 0 0 1 0 0 1 0 0 
35113.png 0 1 0 0 0 0 0 0 0 
35114.png 0 1 0 0 0 0 0 0 0 
35115.png 0 0 0 0 1 0 0 0 1 
35116.png 0 0 0 1 0 0 1 0 0 
35117.png 0 0 0 1 0 0 1 0 0 
35118.png 0 0 0 1 0 0 1 0 0 
35119.png 0 0 0 0 1 0 1 0 0 
35120.png 0 1 0 0 0 0 1 0 0 
35121.png 0 1 0 0 0 0 1 0 0 
35122.png 0 0 1 0 0 0 0 0 0 
35123.png 0 1 0 0 0 0 0 0 0 
35124.png 0 1 0 0 0 0 0 0 0 
35125.png 0 0 0 0 1 0 1 0 0 
35126.png 0 1 0 0 0 0 0 0 0 
35127.png 0 0 0 1 0 0 0 0 0 
35128.png 0 0 0 1 0 0 0 0 0 
35129.png 0 1 0 0 0 0 0 0 0 
35130.png 0 1 0 0 0 0 0 0 0 
35131.png 0 0 1 0 0 0 1 0 0 
35132.png 0 0 1 0 0 0 0 0 0 
35133.png 0 1 0 0 0 0 0 0 0 
35134.png 0 1 0 0 0 0 1 0 0 
35135.png 0 1 0 0 0 0 0 0 0 
35136.png 0 1 0 0 0 0 0 0 0 
35137.png 0 0 1 0 0 0 0 0 0 
35138.png 0 0 0 0 1 0 1 0 0 
35139.png 0 0 1 0 0 0 1 1 0 
35140.png 0 0 0 1 0 0 1 0 0 
35141.png 0 0 1 0 0 0 0 0 0 
35142.png 0 0 1 0 0 0 0 0 0 
35143.png 0 0 0 0 0 1 0 1 0 
35144.png 0 0 0 0 1 0 0 0 0 
35145.png 0 0 0 1 0 0 0 0 0 
35146.png 0 1 0 0 0 0 0 0 0 
35147.png 0 1 0 0 0 0 0 0 0 
35148.png 0 1 0 0 0 0 0 0 0 
35149.png 0 0 0 1 0 0 0 0 1 
35150.png 0 1 0 0 0 0 0 0 0 
35151.png 0 1 0 0 0 0 0 0 0 
35152.png 0 0 1 0 0 0 0 0 0 
35153.png 0 0 1 0 0 0 0 0 0 
35154.png 0 0 0 1 0 0 0 0 0 
35155.png 0 0 0 0 1 0 1 0 0 
35156.png 0 0 0 1 0 0 1 0 0 
35157.png 0 0 0 1 0 0 0 0 0 
35158.png 0 0 0 1 0 0 1 0 0 
35159.png 0 0 0 0 1 0 1 0 0 
35160.png 0 0 0 1 0 0 1 0 0 
35161.png 1 0 0 0 0 0 0 0 0 
35162.png 0 0 0 0 1 0 1 0 0 
35163.png 0 1 0 0 0 0 0 0 0 
35164.png 0 0 0 0 1 0 1 0 0 
35165.png 0 0 0 1 0 0 0 0 0 
35166.png 0 1 0 0 0 0 1 0 0 
35167.png 0 0 0 1 0 0 1 1 0 
35168.png 0 1 0 0 0 0 1 1 0 
35169.png 0 0 1 0 0 0 1 0 0 
35170.png 0 1 0 0 0 0 1 0 0 
35171.png 0 1 0 0 0 0 0 0 0 
35172.png 0 0 0 0 1 0 0 0 0 
35173.png 0 0 1 0 0 0 0 0 0 
35174.png 0 0 1 0 0 0 0 0 0 
35175.png 0 0 0 1 0 0 0 0 0 
35176.png 0 0 1 0 0 0 0 1 0 
35177.png 0 0 0 0 1 0 1 1 0 
35178.png 0 1 0 0 0 0 0 0 0 
35179.png 0 0 1 0 0 0 0 0 0 
35180.png 0 1 0 0 0 0 0 0 0 
35181.png 0 0 0 0 1 0 1 0 0 
35182.png 0 0 0 1 0 0 1 1 0 
35183.png 1 0 0 0 0 0 1 0 0 
35184.png 0 1 0 0 0 0 1 0 0 
